AT_SERIAL,DATE,LOAD_ZONE_LAT,LOAD_ZONE_LON,Latitude,Longitude,HEX,DZ_LZ_TRAVEL_START,DZ_LZ_TRAVEL_END,DZ_LZ_TRAVEL_DURATION,DZ_LZ_DISTANCE_TRAVELED_KM,D_L_AT_FUEL,DZ_LZ_AVG_SPD,25METER_QUEUE_ZONE_ENTER,25METER_QUEUE_ZONE_END,QUEUE_ZONE_DURATION,AT_LOADING_START,AT_LOADING_END,AT_LOADING_DURATION,AT_DUMP_START,AT_DUMP_END,AT_DUMP_DURATION,LZ_DZ_TRAVEL_DURATION,LZ_DZ_DISTANCE_TRAVELED_KM,L_D_AT_FUEL,LZ_DZ_AVG_SPD,CYCLE_TIME,D_L_IDLE,D_L_TRAVEL_ONLY,L_D_IDLE,L_D_TRAVEL_ONLY,D_L_IDLE_PERCENT,L_D_IDLE_PERCENT,QUEUE_PERCENTAGE,LOADING_PERCENTAGE,L_D_TRAVEL_PERCENTAGE,D_L_TRAVEL_PERCENTAGE,Capacity,cycleid,zone,site,Day,DailyRainfall,TractorTime,AT_MODEL
B1P06067,"2015-06-23 00:00:00",30.0525,-95.63,30.052,-95.63,HPD00128,"2015-06-23 13:45:05","2015-06-23 14:05:53","0 days 00:20:48",4.18,15.3857601668,6.61496785132,"2015-06-23 13:45:05","2015-06-23 14:04:31",19.433333333333334,"2015-06-23 13:51:35","2015-06-23 13:53:23",108.0,"2015-06-23 14:06:53","2015-06-23 14:07:15",22,"0 days 00:01:00.000000000",0.14,0.81210295082,4.87,22.183333333333334,184.0,956.0,185.0,625.0,14.0,14.0,88.0,8.0,47.0,72.0,31.4,58,Load,"Ranger SH 99",2015-06-23,0,0,740
B1P06067,"2015-06-23 00:00:00",NULL,NULL,30.0525,-95.6312,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-23 13:53:23",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58,Dump,"Ranger SH 99",2015-06-23,0,0,740
B1P06067,"2015-06-23 00:00:00",30.0528,-95.6374,30.053,-95.637,HPD00128,"2015-06-23 14:07:16","2015-06-23 14:28:59","0 days 00:21:43",3.84,15.0349270518,5.86207392502,"2015-06-23 14:09:15","2015-06-23 14:26:24",17.15,"2015-06-23 14:17:06","2015-06-23 14:19:07",121.0,"2015-06-23 14:35:10","2015-06-23 14:35:44",34,"0 days 00:06:11.000000000",0.73,3.29738393103,3.89,28.483333333333334,288.0,894.0,302.0,661.0,17.0,18.0,60.0,7.0,39.0,52.0,31.4,59,Load,"Ranger SH 99",2015-06-23,0,0,740
B1P06067,"2015-06-23 00:00:00",NULL,NULL,30.0525,-95.6321,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-23 14:19:07",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,59,Dump,"Ranger SH 99",2015-06-23,0,0,740
B1P06067,"2015-06-23 00:00:00",30.0519,-95.6481,30.052,-95.648,HPD00128,"2015-06-23 14:35:45","2015-06-23 14:48:47","0 days 00:13:02",1.81,6.08551904323,4.45478140306,"2015-06-23 14:46:39","2015-06-23 14:46:51",0.2,"2015-06-23 14:46:50","2015-06-23 14:48:47",117.0,"2015-06-23 14:56:22","2015-06-23 14:56:48",26,"0 days 00:07:35.000000000",1.87,8.68637200505,8.2,21.066666666666666,303.0,362.0,0.0,455.0,24.0,0.0,1.0,9.0,36.0,29.0,31.4,60,Load,"Ranger SH 99",2015-06-23,0,0,740
B1P06067,"2015-06-23 00:00:00",NULL,NULL,30.0525,-95.6323,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-23 14:48:47",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,Dump,"Ranger SH 99",2015-06-23,0,0,740
B1P06067,"2015-06-23 00:00:00",30.0528,-95.6377,30.053,-95.638,HPD00128,"2015-06-23 14:56:49","2015-06-23 15:11:31","0 days 00:14:42",2.99,11.7163177153,6.72463354473,"2015-06-23 14:58:28","2015-06-23 15:09:47",11.316666666666666,"2015-06-23 15:02:16","2015-06-23 15:04:08",112.0,"2015-06-23 15:14:47","2015-06-23 15:15:10",23,"0 days 00:03:16.000000000",0.66,2.89405190682,6.94,18.366666666666667,105.0,665.0,108.0,531.0,10.0,10.0,62.0,10.0,48.0,60.0,31.4,61,Load,"Ranger SH 99",2015-06-23,0,0,740
B1P06067,"2015-06-23 00:00:00",NULL,NULL,30.0526,-95.6324,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-23 15:04:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61,Dump,"Ranger SH 99",2015-06-23,0,0,740
B1P06067,"2015-06-23 00:00:00",30.0519,-95.6481,30.052,-95.648,HPD00128,"2015-06-23 15:15:11","2015-06-23 15:24:04","0 days 00:08:53",1.76,5.37723201985,6.47978337127,"2015-06-23 15:22:20","2015-06-23 15:22:33",0.21666666666666667,"2015-06-23 15:22:31","2015-06-23 15:24:04",93.0,"2015-06-23 15:31:53","2015-06-23 15:32:13",20,"0 days 00:07:49.000000000",1.8,8.30686720951,7.71,17.05,115.0,325.0,27.0,442.0,11.0,3.0,1.0,9.0,43.0,32.0,31.4,62,Load,"Ranger SH 99",2015-06-23,0,0,740
B1P06067,"2015-06-23 00:00:00",NULL,NULL,30.0525,-95.6327,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-23 15:24:04",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62,Dump,"Ranger SH 99",2015-06-23,0,0,740
B1P06067,"2015-06-23 00:00:00",30.0519,-95.6481,30.052,-95.648,HPD00128,"2015-06-23 15:32:14","2015-06-23 15:39:50","0 days 00:07:36",1.72,5.28190489135,7.48664527352,"2015-06-23 15:37:47","2015-06-23 15:38:00",0.21666666666666667,"2015-06-23 15:37:59","2015-06-23 15:39:50",111.0,"2015-06-23 15:48:13","2015-06-23 15:48:39",26,"0 days 00:08:23.000000000",1.81,9.12534901416,7.2,16.433333333333334,10.0,335.0,8.0,495.0,1.0,1.0,1.0,11.0,50.0,34.0,31.4,63,Load,"Ranger SH 99",2015-06-23,0,0,740
B1P06067,"2015-06-23 00:00:00",NULL,NULL,30.0524,-95.633,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-23 15:39:50",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63,Dump,"Ranger SH 99",2015-06-23,0,0,740
B1P06067,"2015-06-23 00:00:00",30.0528,-95.6376,30.053,-95.638,HPD00128,"2015-06-23 15:48:40","2015-06-23 16:07:58","0 days 00:19:18",2.98,13.3006966738,5.14066832573,"2015-06-23 15:50:05","2015-06-23 16:02:44",12.65,"2015-06-23 15:54:02","2015-06-23 15:55:55",113.0,"2015-06-23 16:11:16","2015-06-23 16:11:49",33,"0 days 00:03:18.000000000",0.48,2.21656232238,4.8,23.166666666666668,333.0,712.0,333.0,588.0,24.0,24.0,55.0,8.0,42.0,51.0,31.4,64,Load,"Ranger SH 99",2015-06-23,0,0,740
B1P06067,"2015-06-23 00:00:00",NULL,NULL,30.0525,-95.6333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-23 15:55:55",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64,Dump,"Ranger SH 99",2015-06-23,0,0,740
B1P06067,"2015-06-23 00:00:00",30.0519,-95.6482,30.052,-95.648,HPD00128,"2015-06-23 16:11:50","2015-06-23 16:21:33","0 days 00:09:43",1.74,5.66368782586,5.86996255897,"2015-06-23 16:18:57","2015-06-23 16:19:34",0.6166666666666667,"2015-06-23 16:19:32","2015-06-23 16:21:33",121.0,"2015-06-23 16:23:57","2015-06-23 16:24:25",28,"0 days 00:02:24.000000000",0.29,2.63007401931,4.28,12.6,98.0,364.0,8.0,136.0,13.0,1.0,5.0,16.0,18.0,48.0,31.4,65,Load,"Ranger SH 99",2015-06-23,0,0,740
B1P06067,"2015-06-23 00:00:00",NULL,NULL,30.0521,-95.6458,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-23 16:21:33",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,65,Dump,"Ranger SH 99",2015-06-23,0,0,740
B1P06067,"2015-06-23 00:00:00",30.0519,-95.6482,30.052,-95.648,HPD00128,"2015-06-23 16:24:26","2015-06-23 16:36:04","0 days 00:11:38",0.43,5.46304532362,1.1913329301,"2015-06-23 16:35:00","2015-06-23 16:35:16",0.26666666666666666,"2015-06-23 16:35:15","2015-06-23 16:36:04",49.0,"2015-06-23 16:43:25","2015-06-23 16:43:56",31,"0 days 00:07:21.000000000",1.67,8.38139384955,7.66,19.516666666666666,344.0,305.0,0.0,441.0,29.0,0.0,1.0,4.0,38.0,26.0,31.4,66,Load,"Ranger SH 99",2015-06-23,0,0,740
B1P06067,"2015-06-23 00:00:00",NULL,NULL,30.0525,-95.6336,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-23 16:36:04",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,66,Dump,"Ranger SH 99",2015-06-23,0,0,740
B1P06067,"2015-06-23 00:00:00",30.0519,-95.6483,30.052,-95.648,HPD00128,"2015-06-23 16:43:57","2015-06-23 17:04:35","0 days 00:20:38",3.97,10.2828288646,6.26248157937,"2015-06-23 17:02:25","2015-06-23 17:02:36",0.18333333333333332,"2015-06-23 17:02:35","2015-06-23 17:04:35",120.0,"2015-06-23 17:11:41","2015-06-23 17:12:10",29,"0 days 00:07:06.000000000",1.61,7.87205060815,7.7,28.233333333333334,448.0,670.0,0.0,426.0,26.0,0.0,1.0,7.0,25.0,40.0,31.4,67,Load,"Ranger SH 99",2015-06-23,0,0,740
B1P06067,"2015-06-23 00:00:00",NULL,NULL,30.0525,-95.6342,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-23 17:04:35",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,Dump,"Ranger SH 99",2015-06-23,0,0,740
B1P06067,"2015-06-23 00:00:00",30.0519,-95.6483,30.052,-95.648,HPD00128,"2015-06-23 17:12:11","2015-06-23 17:19:34","0 days 00:07:23",1.65,5.21575020722,7.35967689189,"2015-06-23 17:17:28","2015-06-23 17:17:40",0.2,"2015-06-23 17:17:39","2015-06-23 17:19:34",115.0,"2015-06-23 17:22:27","2015-06-23 17:22:56",29,"0 days 00:02:53.000000000",0.5,3.40942086873,5.78,10.766666666666667,5.0,323.0,3.0,170.0,1.0,0.0,2.0,18.0,26.0,50.0,31.4,68,Load,"Ranger SH 99",2015-06-23,0,0,740
B1P06067,"2015-06-23 00:00:00",NULL,NULL,30.0521,-95.644,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-23 17:19:34",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,68,Dump,"Ranger SH 99",2015-06-23,0,0,740
B1P06076,"2015-06-23 00:00:00",30.052,-95.6467,30.052,-95.647,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-23 07:39:10","2015-06-23 07:39:23",13,"0 days 00:05:50.000000000",0.29,1.93695529514,1.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31.4,69,Load,"Ranger SH 99",2015-06-23,0,0,740
B1P06076,"2015-06-23 00:00:00",NULL,NULL,30.0521,-95.6461,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,69,Dump,"Ranger SH 99",2015-06-23,0,0,740
B1P06076,"2015-06-23 00:00:00",30.052,-95.6476,30.052,-95.648,HPD00128,"2015-06-23 07:39:24","2015-06-23 07:44:19","0 days 00:04:55",0.17,1.83105553209,1.09131756757,"2015-06-23 07:40:46","2015-06-23 07:42:48",2.033333333333333,"2015-06-23 07:42:47","2015-06-23 07:44:19",92.0,"2015-06-23 07:46:22","2015-06-23 07:46:36",14,"0 days 00:02:03.000000000",0.33,2.22480107527,5.24,7.216666666666667,133.0,70.0,23.0,100.0,31.0,5.0,0.0,21.0,23.0,16.0,31.4,70,Load,"Ranger SH 99",2015-06-23,0,0,740
B1P06076,"2015-06-23 00:00:00",NULL,NULL,30.052,-95.6451,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-23 07:44:19",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70,Dump,"Ranger SH 99",2015-06-23,0,0,740
B1P06076,"2015-06-23 00:00:00",30.052,-95.6476,30.052,-95.648,HPD00128,"2015-06-23 07:46:37","2015-06-23 07:52:05","0 days 00:05:28",0.35,2.58682638973,2.18303951368,"2015-06-23 07:48:32","2015-06-23 07:50:26",1.9,"2015-06-23 07:50:25","2015-06-23 07:52:05",100.0,"2015-06-23 07:53:52","2015-06-23 07:54:10",18,"0 days 00:01:47.000000000",0.34,2.43450841821,6.56,7.566666666666666,136.0,92.0,0.0,107.0,30.0,0.0,25.0,22.0,24.0,20.0,31.4,71,Load,"Ranger SH 99",2015-06-23,0,0,740
B1P06076,"2015-06-23 00:00:00",NULL,NULL,30.0519,-95.645,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-23 07:52:05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71,Dump,"Ranger SH 99",2015-06-23,0,0,740
B1P06076,"2015-06-23 00:00:00",30.052,-95.6476,30.052,-95.648,HPD00128,"2015-06-23 07:54:11","2015-06-23 08:00:56","0 days 00:06:45",0.36,2.95230162162,1.72786240786,"2015-06-23 07:57:07","2015-06-23 07:59:00",1.8833333333333333,"2015-06-23 07:58:59","2015-06-23 08:00:56",117.0,"2015-06-23 08:02:52","2015-06-23 08:03:06",14,"0 days 00:01:56.000000000",0.35,2.57890996201,6.12,8.933333333333334,196.0,92.0,0.0,116.0,37.0,0.0,21.0,22.0,22.0,17.0,31.4,72,Load,"Ranger SH 99",2015-06-23,0,0,740
B1P06076,"2015-06-23 00:00:00",NULL,NULL,30.052,-95.6449,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-23 08:00:56",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72,Dump,"Ranger SH 99",2015-06-23,0,0,740
B1P06076,"2015-06-23 00:00:00",30.052,-95.6477,30.052,-95.648,HPD00128,"2015-06-23 08:03:07","2015-06-23 08:09:05","0 days 00:05:58",0.38,2.70824190212,2.06052631579,"2015-06-23 08:07:17","2015-06-23 08:07:29",0.2,"2015-06-23 08:07:28","2015-06-23 08:09:05",97.0,"2015-06-23 08:11:05","2015-06-23 08:11:22",17,"0 days 00:02:00.000000000",0.38,2.64524903581,6.36,8.266666666666667,149.0,112.0,0.0,120.0,30.0,0.0,2.0,20.0,24.0,23.0,31.4,73,Load,"Ranger SH 99",2015-06-23,0,0,740
B1P06076,"2015-06-23 00:00:00",NULL,NULL,30.052,-95.6447,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-23 08:09:05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73,Dump,"Ranger SH 99",2015-06-23,0,0,740
B1P06076,"2015-06-23 00:00:00",30.052,-95.6477,30.052,-95.648,HPD00128,"2015-06-23 08:11:23","2015-06-23 08:17:41","0 days 00:06:18",0.41,3.1118874934,2.14736147757,"2015-06-23 08:15:26","2015-06-23 08:15:35",0.15,"2015-06-23 08:15:34","2015-06-23 08:17:41",127.0,"2015-06-23 08:19:50","2015-06-23 08:20:04",14,"0 days 00:02:09.000000000",0.37,2.83822437179,6.05,8.7,140.0,111.0,0.0,129.0,27.0,0.0,2.0,24.0,25.0,21.0,31.4,74,Load,"Ranger SH 99",2015-06-23,0,0,740
B1P06076,"2015-06-23 00:00:00",NULL,NULL,30.0519,-95.6446,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-23 08:17:41",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,74,Dump,"Ranger SH 99",2015-06-23,0,0,740
B1P06076,"2015-06-23 00:00:00",30.052,-95.6477,30.052,-95.648,HPD00128,"2015-06-23 08:20:05","2015-06-23 08:27:14","0 days 00:07:09",0.44,3.0848872413,1.90821345708,"2015-06-23 08:23:42","2015-06-23 08:25:35",1.8833333333333333,"2015-06-23 08:25:34","2015-06-23 08:27:14",100.0,"2015-06-23 08:29:18","2015-06-23 08:29:33",15,"0 days 00:02:04.000000000",0.38,2.79124964444,6.11,9.483333333333333,200.0,129.0,1.0,123.0,35.0,0.0,20.0,18.0,22.0,23.0,31.4,75,Load,"Ranger SH 99",2015-06-23,0,0,740
B1P06076,"2015-06-23 00:00:00",NULL,NULL,30.052,-95.6447,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-23 08:27:14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,Dump,"Ranger SH 99",2015-06-23,0,0,740
B1P06076,"2015-06-23 00:00:00",30.052,-95.6477,30.052,-95.648,HPD00128,"2015-06-23 08:29:34","2015-06-23 08:35:55","0 days 00:06:21",0.43,3.00583483639,2.24518324607,"2015-06-23 08:32:16","2015-06-23 08:34:04",1.8,"2015-06-23 08:34:03","2015-06-23 08:35:55",112.0,"2015-06-23 08:37:59","2015-06-23 08:38:23",24,"0 days 00:02:04.000000000",0.42,2.70871029101,6.41,8.833333333333334,150.0,119.0,1.0,123.0,28.0,0.0,20.0,21.0,23.0,22.0,31.4,76,Load,"Ranger SH 99",2015-06-23,0,0,740
B1P06076,"2015-06-23 00:00:00",NULL,NULL,30.052,-95.6446,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-23 08:35:55",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76,Dump,"Ranger SH 99",2015-06-23,0,0,740
B1P06076,"2015-06-23 00:00:00",30.052,-95.6477,30.052,-95.648,HPD00128,"2015-06-23 08:38:24","2015-06-23 08:42:05","0 days 00:03:41",0.46,2.39474531888,3.75802690583,"2015-06-23 08:40:20","2015-06-23 08:40:30",0.16666666666666666,"2015-06-23 08:40:29","2015-06-23 08:42:05",96.0,"2015-06-23 08:44:14","2015-06-23 08:44:31",17,"0 days 00:02:09.000000000",0.4,2.68212637821,6.33,6.133333333333334,21.0,104.0,0.0,129.0,6.0,0.0,3.0,26.0,35.0,28.0,31.4,77,Load,"Ranger SH 99",2015-06-23,0,0,740
B1P06076,"2015-06-23 00:00:00",NULL,NULL,30.052,-95.6445,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-23 08:42:05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,77,Dump,"Ranger SH 99",2015-06-23,0,0,740
B1P06076,"2015-06-23 00:00:00",30.0508,-95.6546,30.051,-95.655,MPZ00695,"2015-06-23 08:44:32","2015-06-23 08:52:45","0 days 00:08:13",1.34,5.10270551788,5.37147773279,"2015-06-23 08:50:29","2015-06-23 08:51:21",0.8666666666666667,"2015-06-23 08:51:26","2015-06-23 08:52:45",79.0,"2015-06-23 08:53:51","2015-06-23 08:54:10",19,"0 days 00:01:06.000000000",0.36,1.06923830846,10.16,9.65,83.0,331.0,1.0,65.0,14.0,0.0,9.0,14.0,11.0,57.0,31.4,78,Load,"Ranger SH 99",2015-06-23,0,0,740
B1P06076,"2015-06-23 00:00:00",NULL,NULL,30.0504,-95.6574,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-23 08:52:45",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,78,Dump,"Ranger SH 99",2015-06-23,0,0,740
B1P06076,"2015-06-23 00:00:00",30.0508,-95.6546,30.051,-95.655,MPZ00695,"2015-06-23 08:54:11","2015-06-23 08:59:10","0 days 00:04:59",0.72,2.38104698653,4.36664451827,"2015-06-23 08:56:42","2015-06-23 08:57:45",1.05,"2015-06-23 08:57:44","2015-06-23 08:59:10",86.0,"2015-06-23 09:00:14","2015-06-23 09:00:30",16,"0 days 00:01:04.000000000",0.31,0.995638700855,10.06,6.333333333333333,61.0,152.0,0.0,64.0,16.0,0.0,17.0,23.0,17.0,40.0,31.4,79,Load,"Ranger SH 99",2015-06-23,0,0,740
B1P06076,"2015-06-23 00:00:00",NULL,NULL,30.0504,-95.6572,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-23 08:59:10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,79,Dump,"Ranger SH 99",2015-06-23,0,0,740
B1P06076,"2015-06-23 00:00:00",30.0508,-95.6545,30.051,-95.654,MPZ00695,"2015-06-23 09:00:31","2015-06-23 09:07:15","0 days 00:06:44",0.55,2.52006720988,2.52703703704,"2015-06-23 09:02:28","2015-06-23 09:02:38",0.16666666666666666,"2015-06-23 09:02:37","2015-06-23 09:07:15",278.0,"2015-06-23 09:08:20","2015-06-23 09:08:32",12,"0 days 00:01:05.000000000",0.31,1.06483350168,9.78,8.033333333333333,1.0,125.0,1.0,64.0,0.0,0.0,2.0,58.0,13.0,26.0,31.4,80,Load,"Ranger SH 99",2015-06-23,0,0,740
B1P06076,"2015-06-23 00:00:00",NULL,NULL,30.0504,-95.6571,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-23 09:07:15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,80,Dump,"Ranger SH 99",2015-06-23,0,0,740
B1P06076,"2015-06-23 00:00:00",30.0509,-95.6545,30.051,-95.654,MPZ00695,"2015-06-23 09:08:33","2015-06-23 09:11:34","0 days 00:03:01",0.41,1.55225468124,4.25546448087,"2015-06-23 09:10:14","2015-06-23 09:10:31",0.2833333333333333,"2015-06-23 09:10:20","2015-06-23 09:11:34",74.0,"2015-06-23 09:12:36","2015-06-23 09:12:52",16,"0 days 00:01:02.000000000",0.31,0.99932026455,9.97,4.333333333333333,6.0,101.0,1.0,61.0,2.0,0.0,7.0,28.0,23.0,39.0,31.4,81,Load,"Ranger SH 99",2015-06-23,0,0,740
B1P06076,"2015-06-23 00:00:00",NULL,NULL,30.0504,-95.657,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-23 09:11:34",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81,Dump,"Ranger SH 99",2015-06-23,0,0,740
B1P06076,"2015-06-23 00:00:00",30.0508,-95.6545,30.051,-95.654,MPZ00695,"2015-06-23 09:12:53","2015-06-23 09:15:39","0 days 00:02:46",0.41,1.43238045966,4.81607142857,"2015-06-23 09:14:25","2015-06-23 09:14:34",0.15,"2015-06-23 09:14:33","2015-06-23 09:15:39",66.0,"2015-06-23 09:16:45","2015-06-23 09:17:00",15,"0 days 00:01:06.000000000",0.29,0.976812039801,8.92,4.133333333333334,3.0,97.0,1.0,65.0,1.0,0.0,4.0,27.0,26.0,39.0,31.4,82,Load,"Ranger SH 99",2015-06-23,0,0,740
B1P06076,"2015-06-23 00:00:00",NULL,NULL,30.0505,-95.6569,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-23 09:15:39",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,82,Dump,"Ranger SH 99",2015-06-23,0,0,740
B1P06076,"2015-06-23 00:00:00",30.0508,-95.6545,30.051,-95.654,MPZ00695,"2015-06-23 09:17:01","2015-06-23 09:24:18","0 days 00:07:17",1.08,4.0375443141,4.83195899772,"2015-06-23 09:18:23","2015-06-23 09:18:30",0.11666666666666667,"2015-06-23 09:18:29","2015-06-23 09:20:03",94.0,"2015-06-23 09:25:19","2015-06-23 09:25:32",13,"0 days 00:01:01.000000000",0.28,0.910023799283,9.22,8.533333333333333,96.0,247.0,94.0,222.0,19.0,18.0,1.0,18.0,43.0,48.0,31.4,83,Load,"Ranger SH 99",2015-06-23,0,0,740
B1P06076,"2015-06-23 00:00:00",NULL,NULL,30.0505,-95.6568,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-06-23 09:20:03",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,83,Dump,"Ranger SH 99",2015-06-23,0,0,740
